CreditScore,Balance,EstimatedSalary
583,127450.14,67552.71
520,162278.32,34765.33
579,152212.88,120219.14
698,161993.89,90212.38
548,131468.44,164975.82
672,102980.44,1285.81
653,143321.97,83679.46
734,130404.92,34548.74
794,0,74275.08
641,87505.47,7278.57
824,133634.02,162053.92
534,151233.62,199336.63
653,70263.83,62347.71
498,0,91711.66
683,57657.49,79240.9
618,153572.31,76679.6
538,134752.08,162511.55
643,83132.09,21360.88
428,0,54487.43
593,134096.53,53931.05
718,118100.59,103165.15
811,76915.4,146359.81
823,81576.75,28370.95
645,0,10023.15
710,118327.17,192928.82
591,124857.69,50485.7
748,90971.85,131662.47
850,153147.75,152235.3
542,65942.26,68093.23
809,0,80061.31
675,0,149583.67
607,100912.19,7631.27
850,0,33082.81
789,0,121883.87
598,0,100722.72
756,124439.49,47093.11
687,0,177624.01
724,0,106149.48
700,58781.76,16874.92
635,159453.64,54560.79
687,142721.52,153605.75
613,167795.6,44390.38
781,128345.69,63218.85
703,165260.98,41626.78
593,118233.81,24765.53
743,0,28280.8
640,0,89043.19
849,143452.74,17294.12
778,145018.49,126702.41
539,82407.51,13123.41
489,79460.98,167973.63
568,0,125870.79
618,126473.99,91972.49
710,133537.1,155593.74
625,164978.01,67788.49
682,128029.72,62615.35
727,97403.18,107415.02
794,176845.41,166526.26
652,0,120107.1
670,81589.04,188227.8
460,119507.58,91560.63
568,0,166495.2
643,94443.77,165614.4
521,0,86372.24
615,92199.84,2755.53
575,0,83594.51
717,135756.96,103706.41
648,120633.42,5924.38
535,134542.73,58203.67
626,0,49361.84
611,0,73585.18
734,0,95135.27
709,154344.49,38794.57
591,0,198926.36
664,189026.53,56099.86
431,120764.08,117023.08
647,97975.82,62083
578,0,141822.8
555,113270.2,185387.14
775,0,57461.13
850,124548.99,120380.12
625,201696.07,133020.9
645,0,13589.93
608,114203.47,77830.36
689,0,136610.02
652,125437.64,17160.94
769,0,176843.53
611,64897.75,114996.33
489,0,196990.79
528,135555.66,133146.03
632,107764.75,185667.72
429,117307.44,24020.49
457,73700.12,185750.02
768,60603.4,178045.97
715,40169.88,199857.47
668,92041.87,43595.9
625,130483.95,122810.53
846,0,3440.47
661,0,35989.41
571,151097.28,17163.75
582,67563.31,44506.09
716,112808.18,17848.3
758,0,76209.56
725,86459.8,141476.56
630,118633.08,60032.46
627,159441.27,100686.11
653,0,96429.29
775,125212.65,15795.88
794,88656.37,116547.31
831,146033.62,191260.74
561,120268.13,173870.39
705,0,117273.35
636,0,92277.47
487,135070.58,44244.49
693,0,78133.48
517,0,103402.88
684,122550.05,137835.82
620,0,20670.1
757,130306.49,77469.38
739,0,57572.38
662,90350.77,75884.65
359,128747.69,146955.71
572,126873.52,67040.12
721,108424.19,178418.35
707,0,30807.02
444,84350.07,143835.76
523,0,130883.9
685,84958.6,194343.72
673,99097.36,9796.69
503,136622.55,47310.24
485,156771.68,141148.21
799,167658.33,111138.25
585,0,114182.07
607,109483.54,127560.77
521,134504.78,18082.06
535,114427.86,136330.26
724,83888.54,34121.81
520,110029.77,56246.69
696,127523.75,191417.42
657,139762.13,23317.88
603,91611.12,144675.3
726,109471.79,175161.05
591,150500.64,14928.8
792,101609.77,161479.19
550,0,133501.94
601,78892.23,23703.52
820,82344.84,115985.38
667,0,43229.2
573,0,94862.93
755,127706.33,142377.69
552,124349.34,135635.25
598,0,148487.9
576,119336.29,58976.85
670,0,76254.83
504,104217.3,55857.48
778,0,77867.23
558,144757.02,22878.16
627,0,114469.55
683,0,96754.8
556,0,125154.57
583,0,113597.64
705,100169.51,121408.55
637,145731.83,109219.43
697,110802.03,50230.31
555,120392.99,177719.88
594,135067.52,131211.86
632,136556.44,82152.83
551,0,216.27
687,99587.43,1713.1
672,0,136910.18
521,70731.07,20243.97
686,109342.82,86043.27
639,0,126561.07
850,0,64350.8
465,78247.31,10472.31
817,117561.49,95941.55
578,88980.32,125222.36
611,0,170950.58
616,103560.57,236.45
517,113308.84,31517.16
637,0,181610.6
806,63763.49,156593.09
633,169988.35,4272
624,180303.24,163587.9
691,0,175843.68
819,120656.86,166164.3
568,61592.14,61796.64
806,164701.68,21439.49
726,80780.16,19225.85
552,0,132547.02
755,154221.37,62688.55
634,0,21760.96
756,101641.14,154460.68
776,0,8065
649,92786.66,173365.9
595,131081.66,69428.79
646,98014.74,12757.14
592,0,180426.2
574,97460.1,43093.67
850,104077.19,68594
850,0,197996.65
475,0,122953
642,0,76821.24
710,93656.95,141400.51
596,121345.88,41921.75
609,141675.23,175664.25
797,0,117916.63
504,102365.49,194690.77
735,0,166677.35
680,0,160131.58
449,0,123622
685,101868.51,113483.96
569,0,79618.79
631,112392.45,24472.23
595,106570.34,177025.79
461,0,103349.74
630,81947.76,63606.22
661,144162.3,14490.79
796,86350.87,105080.53
710,158623.14,83499.89
741,0,143598.7
606,132403.56,36091.91
747,0,13007.89
549,134985.66,6101.41
576,0,48314
528,103772.45,197111.99
535,133040.32,110299.78
575,0,30114.32
656,0,98894.64
440,0,49826.68
539,71460.67,10074.05
850,133214.13,20769.88
646,96558.66,163427.18
744,93806.31,140068.77
710,0,83206.19
544,124043.8,111402.97
723,131694.97,92873.5
507,0,94780.9
787,106266.8,16607.15
598,0,161954.43
796,0,194733.28
569,139840.36,163524.7
711,0,48260.19
661,124098.54,86678.48
415,145807.59,3064.65
578,0,112124.98
611,107508.93,120801.65
600,0,52193.23
661,145980.23,56636.28
850,212778.2,69372.88
573,152522.47,164038.07
764,168964.77,118982.51
838,0,27472.07
821,0,36754.13
607,98266.3,46416.36
558,113000.92,152872.39
530,137060.88,165227.23
654,112146.12,75927.35
530,129307.32,172930.28
656,163975.09,36108.5
520,0,36202.74
602,158414.85,131886.46
701,92072.68,133992.36
653,88243.29,96658.26
668,0,135112.09
652,59486.31,163944.18
639,0,53843.71
730,0,122398.84
780,0,64804.04
592,119278.01,19370.73
628,158741.43,126192.54
658,140596.95,135459.02
850,0,94815.04
515,90432.92,188366.04
571,104783.81,178512.52
760,77992.97,97906.38
720,110822.9,72861.94
632,119624.6,195978.86
694,109052.59,19448.93
559,139129.44,32635.54
773,152324.66,171733.22
581,0,46176.22
524,127480.58,179634.69
713,115029.4,191521.32
676,114005.78,67998.45
651,116646.76,44731.8
717,110864.38,124532.9
594,156267.59,160968.44
716,109528.28,27341.63
668,102482.76,53994.64
678,115563.71,91633.53
545,0,189613.12
613,95624.36,60706.33
687,0,154767.34
715,160376.61,196853.11
618,37702.79,195775.48
721,118273.83,3086.89
445,131082.17,70618
690,94456,55034.02
709,0,168035.62
671,0,128449.33
538,93791.38,199249.29
735,0,149474.69
592,0,126726.33
747,155973.13,147554.26
675,89409.95,149399.7
632,97854.37,93536.38
621,0,58883.91
521,60280.62,154271.41
591,135216.8,122022.89
706,124923.35,50299.14
677,0,187800.63
769,188614.07,171344.09
771,62321.62,40920.59
601,120782.7,63940.68
670,115961.58,29483.87
517,115062.61,179056.23
834,160602.25,129273.94
571,108825.34,55558.51
576,166287.85,23305.85
718,152663.77,17128.64
636,80844.69,74641.9
566,97001.36,154486.01
711,0,3185.67
574,122524.61,88463.63
619,132292.63,65682.93
588,0,140586.08
760,91502.99,117232.9
665,0,116137.01
739,59385.98,105533.96
641,0,81514.06
685,97956.5,164966.27
594,0,23631.55
557,0,105433.53
697,141223.68,90591.15
656,151762.74,127014.32
712,141749.74,90905.26
689,75075.14,8651.92
697,165686.11,15467.98
589,0,79915.28
525,0,69361.95
680,0,86935.08
617,0,7597.83
680,92961.61,116957.6
662,0,157884.83
736,130812.91,77981.54
657,107174.58,126369.55
350,152677.48,191973.49
617,132005.77,142940.39
562,0,48869.67
705,0,73131.73
516,127305.5,120037.36
573,0,193995.37
538,0,179453.66
699,0,80963.92
504,170291.22,15658.99
583,102562.23,92708.1
712,111061.01,26542.17
626,0,65010.74
631,124379.14,106892.91
663,0,185210.63
506,57745.76,4035.46
570,129293.74,177805.44
703,0,68831.72
698,150777.1,114732.62
731,0,22299.27
625,0,197283.2
634,108632.48,179485.96
616,153861.1,17699.48
500,100374.58,118490.8
446,0,133292.94
669,61196.54,58170.24
581,116891.72,107137.3
704,133656.91,145071.33
748,92911.52,85495.24
680,119825.75,101139.3
655,111852.84,10511.13
690,106683.52,137916.49
695,139022.24,193383.13
700,148571.07,189826.96
773,0,144113.42
749,129776.72,143538.51
611,0,77677.14
606,0,183717.94
554,0,92180.62
567,0,28690.9
559,114739.92,85891.02
594,122545.65,42050.24
513,0,110142.34
652,131908.35,179269.79
680,105722.69,90558.24
784,0,162022.47
812,0,66926.83
784,0,108891.3
570,82767.42,71811.9
712,87842.98,92223.59
705,133261.13,78065.9
681,0,59679.9
620,97925.11,85000.32
711,0,159808.95
613,140453.91,129001.3
613,117356.19,113557.7
682,0,147758.51
850,137204.77,28865.59
601,0,160607.06
595,0,100015.79
675,54098.18,54478.52
591,0,141677.33
602,113758.48,84077.6
554,0,106981.03
541,118636.92,73551.44
506,0,115842.1
814,95488.82,107013.59
683,110829.52,24938.84
485,144244.59,51113.14
696,122021.92,33828.64
608,0,128875.86
792,0,194700.81
686,0,158974.45
790,85839.62,198182.73
654,96974.97,141404.07
452,148172.44,4175.68
719,0,126876.47
707,0,41052.82
699,0,105760.01
850,0,27937.12
828,134766.85,79355.87
850,123210.56,102180.27
712,139887.01,95719.73
634,149961.11,57121.51
730,152880.97,162478.11
685,108589.47,194808.51
809,0,124045.65
707,56674.48,17987.4
648,0,133653.38
760,0,25101.17
805,105663.56,33330.89
585,0,2401.26
595,100683.54,178361.04
630,0,162697.93
627,139541.58,80607.33
631,121801.72,23146.62
776,112281.7,89893.6
676,0,3173.31
758,93499.82,123218.81
637,132255.99,74588.41
850,0,31288.77
601,0,58561.31
735,121973.28,148804.36
614,99462.8,51117.06
672,165878.76,164537.17
642,117494.27,61977.82
633,138577.34,193362.99
769,0,47722.79
796,107525.07,18510.41
715,139224.92,65057.71
695,121453.63,46374.64
747,0,42039.67
584,77354.37,138192.98
476,0,22735.45
850,79259.99,186910.74
529,116295.29,75285.47
584,0,130260.11
586,74309.81,15034.93
674,152797.9,175709.4
552,133701.07,101069.71
601,114430.18,153012.13
541,127504.57,86173.92
744,84113.41,197548.63
595,101126.66,37042.8
724,103564.83,121085.72
533,0,194113.99
618,168178.21,101273.23
523,143903.11,118711.75
642,129753.69,582.53
584,0,192381.21
521,110641.18,136507.69
662,166909.2,138871.12
758,154139.45,60728.89
717,97459.06,189175.71
611,0,102547.56
766,112088.04,36706.56
636,0,44756.25
814,0,132870.15
760,141038.57,16287.38
607,84468.67,121945.42
725,118520.26,131173.9
600,142663.46,88669.89
656,118627.16,160835.3
640,137523.02,24761.36
439,110976.23,138526.96
549,107283.4,157442.75
622,0,105295.77
715,124314.45,97782.92
657,95858.37,68255.88
703,0,108790.95
802,0,143706.18
793,0,148993.47
554,117707.18,95277.15
533,135289.33,152956.33
658,174060.46,94925.62
713,114446.84,87308.18
711,0,83978.86
669,157848.53,37543.93
439,0,104889.3
763,0,149705.25
697,108071.36,16445.79
702,14262.8,54689.16
686,102749.72,194913.86
629,161757.87,146371.72
823,0,156603.7
683,95698.79,182566.76
555,124969.13,60194.05
647,93960.35,36579.53
714,88308.87,5862.53
850,0,143030.09
713,0,62700.08
452,112935.87,99017.34
683,98567.1,187987.01
577,180530.51,123454.62
552,140931.57,10921.5
769,148913.72,53817.23
691,0,81617.4
818,0,192298.84
739,0,143882.25
639,115335.32,53130.41
651,0,190454.04
779,0,111906
850,134678.13,113177.95
829,0,30529.88
579,90547.48,18800.13
510,103324.78,46127.7
531,114590.58,75585.48
628,91286.51,63085.94
633,163340.12,74415.2
714,150900.29,139889.15
604,124577.33,7267.25
630,0,186826.22
850,91292.7,162149.07
788,93716.72,180150.49
798,111723.08,83478.12
770,110765.68,26163.74
569,173459.45,44381.06
425,169649.73,136365
547,0,99294.22
725,116917.07,173464.43
506,0,127543.81
632,0,52526.65
620,0,32589.45
663,130627.66,47161.25
700,56580.95,45424.13
696,142316.14,8018.49
767,0,195668
561,152759,133167.11
350,109733.2,123602.11
706,117444.51,186238.85
464,76001.57,158668.87
501,107747.57,9249.36
745,0,116581.1
587,134997.49,44688.08
667,0,148608.39
737,0,188670.9
485,0,107067.37
590,64345.21,61759.33
518,141665.63,192776.64
581,0,46735.19
785,136624.6,169117.74
799,161209.66,89081.41
698,95010.92,105227.86
730,167545.32,128246.81
740,109044.6,94554.74
785,122031.55,33823.5
527,27755.97,97468.44
544,118560.55,164137.36
705,0,191313.7
684,0,65257.57
639,97840.72,178222.77
565,158651.29,179445.28
481,175303.06,65500.53
731,96950.21,97877.92
607,123859.6,113051.57
760,0,105969.05
559,0,122996.76
715,85227.84,68087.15
656,97786.08,21478.36
652,128135.99,158437.73
624,0,76551.7
634,85996.19,15887.68
850,0,33741.84
659,104502.11,20652.69
529,95772.97,112781.5
572,98108.79,119996.95
640,131607.28,6981.43
770,63127.41,185211.28
648,0,78436.36
579,0,139048
589,140355.56,136329.96
530,0,14721.8
831,0,3430.38
790,107418.27,160450.21
656,0,1485.27
563,0,19720.08
667,167557.12,41183.02
613,117300.02,139410.08
429,0,163691.48
665,143672.9,115147.33
731,0,74945.11
584,0,180363.56
634,76798.92,196021.73
488,0,125979.36
535,115309.75,111421.77
776,178171.04,115818.51
850,0,179360.76
673,0,82351.06
850,127258.79,192744.23
627,0,113408.47
570,0,124641.42
796,0,54871.02
773,0,98820.09
752,0,45570.84
625,107569.96,182336.45
535,134874.4,118825.56
786,0,103372.79
620,0,43486.73
605,0,40062.99
670,0,46175.7
617,70105.87,120830.73
595,0,5967.09
687,78939.15,122134.56
757,105128.85,62972.13
746,113836.27,174815.54
503,0,192841.13
543,100900.5,33310.72
428,129248.11,72876.43
768,109118.05,50911.41
618,0,142400.27
591,0,48778.46
658,126397.66,156361.58
625,108546.16,133807.77
717,148061.89,179128.69
667,122277.87,91810.71
804,0,173195.33
693,0,182270.88
729,152899.24,177130.33
484,134388.11,49954.79
632,109740.62,141896.74
536,92366.72,120661.71
573,129109.02,149814.68
655,0,41782.7
666,105102.5,46172.47
726,111375.32,2704.09
523,0,6726.53
728,150412.14,170764.08
701,156660.72,45742.42
518,90957.81,162304.59
739,104960.46,80883.82
531,117052.82,118508.09
452,88915.85,69697.74
684,148071.39,183575.01
728,152182.83,161203.6
783,0,143752.77
734,130056.23,121894.31
648,95039.73,147055.87
688,0,172033.57
680,0,143774.06
516,112773.73,139366.58
680,123806.28,81776.84
604,144453.75,190998.96
624,94667.29,4470.52
623,0,135851.3
624,174397.21,172372.63
565,108888.24,135875.51
565,118803.35,128124.7
710,171137.62,167023.95
645,0,149807.01
707,136678.52,54290.62
655,135515.76,86013.96
705,177799.83,79886.06
358,143542.36,141959.11
578,147487.23,66680.77
800,97764.41,98640.15
612,0,142797.5
681,139480.18,163581.67
559,0,163221.22
488,140553.46,12440.44
717,0,145551.6
666,141162.08,50908.48
582,65848.36,30149.21
733,83319.28,57769.2
693,0,156381.47
694,129731.64,178123.86
622,0,51112.8
598,0,173783.38
717,0,174770.14
494,107106.33,172063.09
644,0,155294.17
554,0,40320.3
476,105303.73,134260.34
667,165798.1,147090.9
748,0,132368.47
531,126495.57,164741.5
719,116393.59,63051.32
845,81733.74,199761.29
738,0,55725.04
563,106171.68,163145.5
695,96020.86,57992.49
841,0,193093.77
626,181671.16,57531.14
613,185709.28,77242.19
824,134250.17,153046.16
705,0,63405.2
584,95671.75,106564.88
534,0,42763.12
672,142151.75,168753.34
603,127823.93,19483.35
633,144164.29,158646.46
842,63492.94,83172.19
661,0,76889.79
601,0,51554.58
632,106134.46,105570.39
684,127269.75,79495.01
785,124493.03,52583.79
687,0,26848.25
705,146547.78,10072.55
639,99610.92,187296.78
729,117837.43,104016.61
556,168522.37,151310.16
570,117337.54,62810.91
841,108131.53,60830.38
705,136496.12,116672.02
553,116324.53,77304.49
779,75470.23,52894.01
696,172646.82,116471.43
728,0,4539.38
691,160358.68,142367.72
706,98415.37,110520.48
627,57809.32,188258.49
716,128743.8,197322.13
501,130806.42,80241.14
601,123971.16,172814.99
545,0,38410.74
634,0,17622.82
451,0,48021.71
655,0,88958.49
458,0,116343.09
520,156297.58,166102.61
624,0,104353.26
765,123372.3,115429.32
667,92171.35,178106.34
665,0,132152.32
709,148375.19,21521.38
583,0,27431.62
782,147422.44,42143.61
668,173962.32,106457.11
621,0,133831.37
579,145215.43,164083.72
547,167539.97,159207.34
840,94968.97,84487.62
667,106116.5,3674.71
723,0,12092.03
487,0,77475.73
668,0,41291.73
520,120018.86,343.38
549,112541.54,47432.43
567,166118.45,127827.18
720,102882.4,35633.15
492,0,182865.09
712,106881.5,169386.81
689,120727.97,149073.88
850,169832.57,184107.26
747,0,22750.17
469,113599.42,11950.29
539,0,152880.07
743,0,175252.78
707,0,174303.29
581,0,80701.72
737,146282.79,198516.2
445,119413.62,175756.36
703,122084.63,82824.08
588,103060.63,179866.01
765,0,159899.97
626,0,138504.28
545,110483.86,127394.67
744,120718.28,58961.49
658,36566.96,103644.98
629,108601,119647.7
719,0,28465.86
686,0,152979.14
743,0,190911.02
626,0,95794.98
661,141136.62,189742.78
710,108231.37,188574.08
654,0,183872.88
569,144855.34,196555.32
640,68432.45,112503.24
562,136855.24,46864
721,44020.89,65864.4
456,133060.63,125167.92
811,0,177519.39
534,0,169653.32
423,97665.61,118372.55
594,185013.02,16481.12
725,0,138525.19
716,65971.61,14608
595,150463.11,81548.38
679,0,69608.48
667,0,68873.8
661,136425.18,81102.81
655,250898.09,81054
555,146798.81,74149.77
531,0,99503.19
611,128486.91,10109.47
600,0,58855.85
531,143407.29,84402.46
601,0,49713.87
548,76165.65,133537.53
759,0,124615.59
678,0,98090.69
755,90560.3,42607.69
594,62391.22,192434.11
768,0,60686.4
492,0,49463.44
637,123378.2,81431.99
646,99836.47,22909.56
593,161434.36,65532.17
596,0,141053.85
722,138311.76,3472.63
642,0,102083.78
472,0,1801.77
738,101744.84,85185.44
732,0,119882.7
404,125456.07,83715.66
701,0,23425.78
683,0,77326.78
460,0,156150.08
690,0,108577.97
618,118449.21,133573.29
671,0,102057.86
765,178095.55,47247.56
651,109175.14,114566.47
704,127785.17,184464.7
544,0,151401.33
790,0,70607.1
710,134260.36,147074.67
743,69143.91,105780.18
702,100054.77,109496.45
704,0,137739.45
614,116248.88,105140.92
609,86053.52,113276.46
688,123157.95,172531.23
713,63438.91,64375.4
736,95295.39,28434.44
727,133550.67,46941.41
850,106871.81,29333.01
718,105266.32,193724.51
643,105229.53,34967.75
653,102768.42,55663.85
674,0,55753.12
690,112689.95,176962.31
819,122334.26,181507.44
634,0,61995.57
633,137847.41,98349.13
850,122486.47,59748.19
665,101286.11,159840.51
630,0,6656.64
836,101247.06,37141.62
668,86977.96,37094.75
753,0,159475.08
745,110123.59,51548.14
693,178111.82,58719.63
606,126306.64,7861.68
660,100768.77,19199.61
608,0,178504.29
744,0,189016.14
731,118991.79,156048.64
683,140997.26,52876.41
727,0,19653.08
561,166824.59,139451.98
700,76322.69,128136.29
605,0,45206.57
767,149083.7,190146.83
511,0,158313.87
667,0,96670.2
787,126588.81,62163.53
705,143249.67,88428.41
773,81844.91,35908.46
554,0,168780.04
526,190298.89,191263.76
661,117212.18,83052.03
698,0,125962.02
646,139848.17,164696.27
757,101861.36,187011.96
699,167455.66,55324.49
667,0,34335.55
774,116360.07,17004.14
745,88466.82,116331.42
649,0,22974.01
634,123642.36,49725.16
665,0,87412.74
713,72286.84,26136.89
652,0,126554.96
739,109681.61,193321.3
556,145018.64,90928.02
699,0,76510.46
708,187487.63,120115.5
480,165692.91,197984.58
700,137648.41,142977.05
525,118560,82522.61
845,164385.53,150664.97
613,108286.5,114153.44
850,0,171706.66
798,0,119071.56
773,118079.47,143007.49
614,127283.78,31302.35
473,0,71139.8
762,141389.06,54122.89
701,130091.5,120031.29
600,143744.77,104076.51
850,97408.03,175853.64
613,111927.45,175795.87
509,0,15360.91
509,0,168460.12
609,0,181177.9
456,188285.68,58363.94
728,109705.52,20276.87
663,0,91514.62
673,127122.79,76703.1
717,98241.04,110887.14
741,170840.08,109843.16
498,87541.06,12577.21
850,62610.96,179365.1
493,0,65816.53
686,113328.93,124170.9
666,104832.49,175015.12
733,102289.85,115441.66
631,125227.82,128247.03
714,140510.89,141914.94
767,132253.22,115566.57
